53,303.8144,0.2733333,5
58,324.4568,0.2857143,5
59,342.9397,0.1835897,5
56,382.7497,0.1793939,5
62,314.4043,0.1733333,5
39,282.7268,0.1688889,5
64,302.5685,0.2444445,4
58,320.8466,0.18125,4
65,291.3517,0.18125,4
58,302.7633,0.18125,4
59,300.8185,0.18,4
59,263.5336,0.18,4
72,246.5007,0.2404167,3
58,307.6265,0.18125,3
58,413.1183,0.18125,3
65,302.9253,0.18125,3
69,263.9464,0.1808333,3
68,289.4849,0.16875,3
73,335.1354,0.2863637,2
58,353.9379,0.2857143,2
58,259.7021,0.2857143,2
58,252.9205,0.2857143,2
75,363.861,0.2857143,2
65,323.3048,0.1875,2
78,306.6017,0.2911111,1
58,374.5856,0.2857143,1
58,282.7475,0.2857143,1
80,337.5237,0.275,1
84,361.8178,0.2333333,1
82,366.1671,0.1745833,1
78,292.9952,0.1900001,5
89,344.8456,0.185,5
58,296.6498,0.2811112,5
86,385.3563,0.1733333,5
92,410.2009,0.2558333,5
88,311.1316,0.1766667,5
94,343.5556,0.2666667,4
88,269.3148,0.1851515,4
88,315.1293,0.1851515,4
89,307.1112,0.1680952,4
89,287.8701,0.1680952,4
86,373.8043,0.1680952,4
58,236.2892,0.1823809,3
99,324.4563,0.1733334,3
95,367.8242,0.1720834,3
97,354.1288,0.17,3
104,356.8109,0.17,3
102,359.3166,0.1557576,3
97,321.0437,0.1733333,2
58,236.2079,0.17,2
106,341.7662,0.17,2
95,335.1814,0.1680952,2
16,31.1844,0.3,5
48,37.3158,0.3,5
54,30.981,0.3,5
55,33.0279,0.3,5
50,29.6072,0.2904167,5
52,33.1963,0.2444445,5
16,26.9717,0.3,4
57,31.9556,0.3,4
63,27.9045,0.3,4
59,33.4463,0.2944445,4
61,38.4845,0.2944445,4
66,24.5117,0.25,4
16,25.893,0.3,3
70,47.9368,0.295,3
67,29.8405,0.2944445,3
57,35.407,0.2875,3
61,40.6248,0.2841667,3
61,41.1826,0.2841667,3
16,27.7909,0.3,2
76,43.7879,0.3,2
70,28.5945,0.2966667,2
71,40.7146,0.2944445,2
61,48.1244,0.2916667,2
73,39.6686,0.225,2
16,24.9553,0.3,1
70,28.1063,0.2966667,1
71,37.6549,0.2944445,1
80,28.2044,0.2870833,1
76,45.327,0.25,1
77,37.2337,0.2183333,1
16,34.2694,0.1969231,5
16,30.6475,0.1969231,5
83,44.2686,0.2011111,5
82,27.6657,0.19,5
70,18.8069,0.1811111,5
86,34.1511,0.1885714,5
94,43.2638,0.205614,4
91,42.6568,0.2001961,4
16,26.3949,0.1969231,4
89,30.0349,0.1968627,4
88,33.0101,0.1966667,4
83,21.0866,0.1877778,4
97,49.9216,0.2075,3
101,42.4986,0.2029824,3
99,44.1516,0.2016666,3
95,35.519,0.1983333,3
104,37.9899,0.1983333,3
16,29.8238,0.1969231,3
106,51.5923,0.2085714,2
107,51.7764,0.2061904,2
97,47.3945,0.2044444,2
99,63.7814,0.2016666,2
16,27.6236,0.1969231,2
101,33.6669,0.19,2
106,47.8305,0.2061904,1
99,43.972,0.2016666,1
97,31.6857,0.1916666,1
109,40.8323,0.1916666,1
107,32.3736,0.1874359,1
16,17.5065,0.1811111,1
56,105.8736,0.3,5
62,110.6202,0.295,5
58,86.6364,0.2944445,5
54,91.6371,0.2933334,5
48,100.4405,0.28375,5
59,121.8931,0.25,5
63,127.7825,0.3,4
56,127.5685,0.2916667,4
56,102.6262,0.2916667,4
56,114.6034,0.2916667,4
58,91.5833,0.2888889,4
66,96.6569,0.2870833,4
63,97.1168,0.3,3
69,115.8483,0.3,3
56,104.5838,0.2966667,3
72,121.4795,0.2966667,3
73,125.5506,0.2966667,3
68,137.9457,0.2883334,3
79,106.5084,0.3,2
82,118.3696,0.3,2
78,107.7659,0.2966667,2
76,98.2998,0.2933333,2
63,83.6629,0.1928571,2
63,91.2494,0.1928571,2
79,104.1544,0.3,1
79,108.6711,0.3,1
83,122.4311,0.3,1
86,109.4832,0.3,1
90,116.3311,0.3,1
87,97.5819,0.2904167,1
47,18.3135,0.1916667,5
47,16.7617,0.1916667,5
60,20.8544,0.1916667,5
61,19.6995,0.189394,5
56,28.6534,0.1935294,5
58,27.499,0.191875,5
47,43.4828,0.2083333,4
47,47.6009,0.2083333,4
47,47.8828,0.2083333,4
66,29.5534,0.1968627,4
67,27.6662,0.195,4
63,33.865,0.1935294,4
47,44.8272,0.2083333,3
69,42.9925,0.2083333,3
47,38.4488,0.2083333,3
47,44.456,0.2083333,3
71,36.4077,0.2083333,3
74,33.6038,0.1983333,3
69,43.8389,0.2083333,2
77,36.263,0.2083333,2
47,27.3732,0.1983333,2
76,40.9142,0.1983333,2
74,31.1889,0.1983333,2
79,35.252,0.1968627,2
83,41.8492,0.2083333,1
47,33.5923,0.2003509,1
47,28.7588,0.2003509,1
69,31.468,0.2003509,1
85,36.0109,0.2003509,1
81,32.8128,0.1983333,1
83,256.7857,0.2990476,5
47,239.5627,0.1947916,5
90,235.2047,0.1933333,5
92,248.803,0.1947916,5
94,260.4698,0.1947916,5
88,218.4123,0.1930303,5
95,222.5911,0.1975,4
47,282.4852,0.1966667,4
47,229.7867,0.1966667,4
83,260.8841,0.1919047,4
90,205.1705,0.1918182,4
90,238.6455,0.1918182,4
97,235.8348,0.1951516,3
95,213.8808,0.1922222,3
83,302.1779,0.1919047,3
47,180.9352,0.1811111,3
47,176.3183,0.1811111,3
47,171.6977,0.1811111,3
103,235.2684,0.1951516,2
100,288.866,0.1933333,2
102,206.2226,0.189697,2
97,244.4625,0.1884849,2
83,219.263,0.1866667,2
47,243.9082,0.1811111,2
109,239.624,0.7479487,1
106,221.2583,0.2933334,1
107,205.6396,0.1951516,1
100,243.2509,0.1933333,1
102,237.4948,0.1883333,1
47,187.5266,0.1811111,1
75,43.9766,0.1896491,5
57,45.5653,0.1903509,5
57,39.5399,0.1903509,5
73,54.6367,0.2027536,5
69,48.9058,0.1983334,5
71,47.0354,0.1896491,5
82,64.9326,0.3097436,4
79,51.7248,0.2983333,4
85,54.3856,0.1983334,4
57,44.5243,0.1903509,4
78,47.5373,0.1891666,4
83,44.4689,0.1870175,4
92,53.9251,0.3097436,3
79,52.9796,0.2961905,3
89,60.281,0.1983334,3
82,46.1515,0.1960606,3
57,41.39,0.1903509,3
87,44.2101,0.1870175,3
82,47.7269,0.2029167,2
93,56.468,0.2008334,2
97,42.6375,0.1984058,2
79,51.3851,0.1941667,2
95,49.6186,0.1938095,2
57,44.9116,0.1903509,2
99,56.9647,0.1983334,1
