159,32.0613,0.3636364,0
160,20.142,0.3636364,0
161,40.8288,0.8181818,0
162,26.8337,0.3636364,0
163,32.5017,0.5454546,0
164,21.1187,0.3636364,0
165,31.7494,0.5454546,0
166,45.2524,0.5454546,0
167,21.5153,0.3636364,0
168,38.1323,0.6363636,0
169,39.9968,0.3636364,1
170,26.0933,0.6363636,1
171,35.6573,0.5454546,1
172,25.8939,0.5454546,1
173,39.7592,0.5454546,1
174,47.4883,0.5454546,1
175,26.7107,0.3636364,1
176,49.3276,0.3636364,1
177,45.7881,0.6363636,1
178,27.4218,0.5454546,1
179,41.265,0.3636364,2
180,43.9256,0.6363636,2
171,24.7947,0.8181818,2
178,38.0505,0.5454546,2
170,27.9578,0.3636364,2
171,40.3756,0.5454546,2
181,37.7126,0.8181818,2
182,44.6314,0.3636364,2
173,35.3498,0.2727273,2
170,28.1438,0.3636364,2
183,36.5526,0.3636364,3
184,23.754,0.3636364,3
178,39.4233,0.5454546,3
181,27.4618,0.8181818,3
171,37.9632,0.5454546,3
180,27.737,0.6363636,3
185,37.7515,0.3636364,3
186,22.7116,0.3636364,3
187,40.0893,0.6363636,3
188,27.8703,0.3636364,3
181,36.7388,0.8181818,4
180,39.9762,0.6363636,4
180,26.4697,0.6363636,4
181,42.2483,0.8181818,4
189,28.2622,0.8181818,4
190,41.0207,0.8181818,4
191,27.3091,0.3636364,4
192,43.6515,0.8181818,4
183,26.5161,0.3636364,4
181,36.6032,0.8181818,4
192,24.0923,0.8181818,5
181,36.771,0.8181818,5
193,25.9616,0.8181818,5
194,37.175,0.8181818,5
195,25.8502,0.5454546,5
196,37.6603,0.8181818,5
197,25.7855,0.5454546,5
198,38.5235,0.8181818,5
190,26.7345,0.8181818,5
181,39.9719,0.8181818,5
199,40.2655,0.8181818,6
200,27.259,0.8181818,6
181,41.7428,0.8181818,6
198,28.3874,0.8181818,6
181,38.7592,0.8181818,6
190,26.1352,0.8181818,6
201,40.3921,0.5454546,6
202,26.7957,0.8181818,6
203,38.6568,0.8181818,6
204,27.3856,0.8181818,6
181,39.2894,0.8181818,7
181,25.8859,0.8181818,7
205,40.5399,0.8181818,7
206,78.2491,0.8181818,7
207,85.9744,0.8181818,7
208,35.3445,0.8181818,7
203,43.6949,0.8181818,7
181,21.6117,0.8181818,7
209,34.8124,0.8181818,7
210,21.2936,0.8181818,7
211,33.4094,0.8181818,8
212,21.9794,0.8181818,8
213,21.1765,0.8181818,8
214,33.0735,0.8181818,8
215,22.2152,0.8181818,8
216,32.8724,0.8181818,8
217,21.9145,0.8181818,8
218,33.5318,0.8181818,8
210,22.2609,0.8181818,8
206,33.6337,0.8181818,8
217,22.5544,0.8181818,9
211,35.8496,0.8181818,9
210,23.821,0.8181818,9
217,37.8088,0.8181818,9
219,21.7429,0.8181818,9
220,35.8256,0.8181818,9
218,21.7021,0.8181818,9
210,33.4715,0.8181818,9
221,22.6856,0.8181818,9
222,36.3578,0.8181818,9
220,22.3991,0.8181818,10
217,34.1966,0.8181818,10
223,23.3529,0.8181818,10
224,39.1427,0.8181818,10
225,24.0207,0.8181818,10
226,36.3562,0.8181818,10
210,34.8458,0.8181818,10
219,23.3778,0.8181818,10
227,38.1901,0.8181818,10
228,27.1616,0.8181818,10
217,38.989,0.8181818,11
227,23.2132,0.8181818,11
229,37.4002,0.8181818,11
230,24.2897,0.8181818,11
227,37.7453,0.8181818,11
220,24.625,0.8181818,11
219,35.2176,0.8181818,11
219,23.1566,0.8181818,11
210,38.4546,0.8181818,11
223,26.2548,0.8181818,11
231,36.2901,0.8181818,12
232,25.5336,0.8181818,12
230,49.5043,0.8181818,12
219,40.3556,0.8181818,12
233,43.2301,0.8181818,12
234,25.2586,0.8181818,12
227,38.012,0.8181818,12
229,28.9499,0.8181818,12
235,27.4606,0.8181818,12
236,40.197,0.8181818,12
237,23.8778,0.8181818,13
238,37.371,0.8181818,13
239,24.2937,0.8181818,13
240,37.1958,0.8181818,13
236,24.7496,0.8181818,13
236,42.9036,0.8181818,13
236,27.1262,0.8181818,13
235,40.6372,0.8181818,13
241,27.9112,0.8181818,13
242,44.1584,0.8181818,13
241,28.6781,0.8181818,14
241,45.1917,0.8181818,14
243,38.0179,0.8181818,14
244,50.5103,0.8181818,14
245,30.7397,0.8181818,14
246,40.8352,0.8181818,14
241,28.3885,0.8181818,14
235,42.2645,0.8181818,14
242,29.1993,0.8181818,14
241,41.3798,0.8181818,14
244,43.192,0.8181818,15
244,26.2183,0.8181818,15
247,40.8226,0.8181818,15
248,24.9205,0.8181818,15
249,40.3265,0.8181818,15
250,26.9713,0.8181818,15
241,46.8148,0.8181818,15
241,30.0934,0.8181818,15
235,42.7572,0.8181818,15
245,27.1762,0.8181818,15
244,40.707,0.8181818,16
244,24.7353,0.8181818,16
251,41.6836,0.8181818,16
252,27.0114,0.8181818,16
253,48.3503,0.8181818,16
254,25.4207,0.8181818,16
255,46.0641,0.8181818,16
256,27.3196,0.8181818,16
257,42.2551,0.8181818,16
258,29.9352,0.8181818,16
259,45.5268,0.8181818,17
260,30.4379,0.8181818,17
261,52.5897,0.8181818,17
262,39.3665,0.8181818,17
263,27.0476,0.8181818,17
264,41.2368,0.8181818,17
265,27.1601,0.8181818,17
266,59.4031,0.8181818,17
251,27.6101,0.8181818,17
257,42.5092,0.8181818,17
267,26.2057,0.8181818,18
268,36.7088,0.8181818,18
269,25.3921,0.8181818,18
270,39.8547,0.8181818,18
271,24.6474,0.8181818,18
272,37.4733,0.8181818,18
273,26.5883,0.8181818,18
274,39.9967,0.8181818,18
275,24.5018,0.8181818,18
276,47.4138,0.8181818,18
277,24.1844,0.8181818,19
278,35.0212,0.8181818,19
279,25.125,0.8181818,19
280,38.5081,0.8181818,19
270,24.8943,0.8181818,19
268,36.4512,0.8181818,19
281,24.0152,0.8181818,19
282,26.9883,0.8181818,19
276,35.8382,0.8181818,19
274,24.9312,0.8181818,19
282,37.6731,0.8181818,20
270,24.6873,0.8181818,20
276,38.4054,0.8181818,20
279,26.4437,0.8181818,20
283,35.0885,0.8181818,20
284,23.3258,0.8181818,20
270,36.348,0.8181818,20
274,23.1412,0.8181818,20
285,35.1912,0.8181818,20
286,24.0919,0.8181818,20
287,39.1577,0.8181818,21
288,23.3456,0.8181818,21
279,38.2534,0.8181818,21
282,24.9045,0.8181818,21
285,36.1043,0.8181818,21
270,25.0319,0.8181818,21
289,38.9012,0.8181818,21
290,23.8931,0.8181818,21
291,38.3137,0.8181818,21
292,24.8174,0.8181818,21
293,38.2156,0.8181818,22
294,37.5776,0.8181818,22
295,23.5839,0.8181818,22
296,37.0878,0.8181818,22
297,23.1216,0.8181818,22
