1,216.0228,0.1029762,10
2,53.1194,0.1029762,10
3,35.6276,0.1,10
4,38.4096,0.1041667,10
5,43.3269,0.09583336,10
6,31.4083,0.09166664,10
12,40.2335,0.1057692,9
1,46.7259,0.1029762,9
9,37.2625,0.1029762,9
1,38.1559,0.1029762,9
8,32.94,0.1,9
4,40.8387,0.09851193,9
1,35.4248,0.1136364,8
1,36.724,0.1136364,8
14,41.7335,0.1105769,8
9,38.0792,0.1105769,8
12,22.3591,0.1,8
12,16.2848,0.1,8
1,37.3291,0.11875,7
21,34.2702,0.11875,7
16,48.6928,0.1145833,7
17,40.5649,0.1079546,7
14,52.9004,0.1071429,7
19,35.017,0.1041667,7
1,34.292,0.11875,6
1,40.6763,0.11875,6
16,28.9117,0.1125,6
16,31.346,0.1125,6
17,43.7794,0.1079546,6
23,53.8187,0.1071429,6
26,33.5316,0.11875,5
23,38.6721,0.1180556,5
23,57.3545,0.1180556,5
27,28.1468,0.1171875,5
1,31.4835,0.1069444,5
1,26.3047,0.1069444,5
30,41.0629,0.1193182,4
26,21.21,0.1125,4
23,23.8414,0.1015625,4
23,23.481,0.1015625,4
23,23.808,0.1015625,4
23,28.8256,0.1015625,4
35,31.2715,0.125,3
37,21.8285,0.125,3
30,38.9505,0.11875,3
30,45.8705,0.11875,3
32,34.946,0.1130208,3
34,26.1401,0.1130208,3
35,30.9379,0.125,2
43,30.8857,0.125,2
35,36.6348,0.125,2
42,39.7173,0.1197917,2
45,33.668,0.1171875,2
39,30.4657,0.1071429,2
43,47.9924,0.1193182,1
43,81.8543,0.1193182,1
49,60.0972,0.1180556,1
48,49.0941,0.1171875,1
35,28.3963,0.1160714,1
52,43.4442,0.1119047,1
1,211.7451,0.1029762,10
2,50.7575,0.1029762,10
3,37.4894,0.1,10
4,40.8667,0.1041667,10
5,28.6283,0.09583336,10
6,33.2329,0.09166664,10
11,38.8752,0.1136364,9
1,38.7809,0.1029762,9
9,36.5187,0.1029762,9
1,40.4173,0.1029762,9
8,38.2166,0.1,9
4,35.1856,0.09851193,9
11,22.0416,0.1160714,8
11,19.6496,0.1160714,8
1,40.6181,0.1136364,8
1,37.0764,0.1136364,8
1,30.813,0.1136364,8
14,37.0921,0.1105769,8
1,26.2235,0.125,7
17,32.7153,0.125,7
1,28.8771,0.125,7
11,17.7152,0.1160714,7
16,28.6008,0.1136364,7
20,27.6067,0.1111111,7
1,15.1285,0.125,6
24,34.4236,0.125,6
25,35.9098,0.125,6
28,34.0877,0.125,6
1,18.9883,0.125,6
21,41.1654,0.1136364,6
1,21.3926,0.125,5
30,31.5573,0.125,5
28,30.4016,0.125,5
24,24.2188,0.125,5
31,19.683,0.1208333,5
25,29.5236,0.1130208,5
1,15.7292,0.125,4
34,23.0988,0.125,4
30,33.2728,0.125,4
30,35.6022,0.125,4
35,26.6504,0.1180556,4
31,25.6953,0.109375,4
1,17.7435,0.125,3
38,29.1799,0.125,3
44,39.9914,0.125,3
42,35.6551,0.1208333,3
46,27.4419,0.1208333,3
39,38.3521,0.1136364,3
1,7.9782,0.125,2
47,35.2683,0.125,2
42,33.4758,0.1208333,2
46,39.6883,0.11875,2
44,36.7574,0.1136364,2
44,39.3678,0.1136364,2
1,4.9624,0.125,1
50,32.9368,0.125,1
47,36.8753,0.125,1
53,22.4651,0.125,1
42,36.6497,0.1208333,1
52,38.5748,0.1145833,1
1,202.2599,0.182381,10
2,67.2779,0.282381,10
3,35.5744,0.18,10
4,42.8821,0.2833333,10
5,36.0442,0.2741026,10
6,42.9542,0.2233333,10
11,44.2449,0.2909091,9
10,32.2236,0.1866667,9
1,43.6046,0.182381,9
3,37.0814,0.18,9
2,34.0457,0.179697,9
7,32.4054,0.1783333,9
13,30.9899,0.2870833,8
3,23.4499,0.2818182,8
11,38.2068,0.2770833,8
11,23.5135,0.2770833,8
11,33.2308,0.2770833,8
10,32.0206,0.1788889,8
17,48.5072,0.2911111,7
13,27.39,0.2870833,7
16,39.8882,0.2870833,7
13,24.8099,0.2870833,7
19,27.873,0.2266667,7
11,26.1791,0.19,7
13,27.2656,0.28,6
13,28.3316,0.28,6
24,42.3844,0.2791667,6
22,28.3704,0.2322222,6
17,9.7378,0.19,6
17,10.1216,0.19,6
25,34.7973,0.2833333,5
13,26.7254,0.2795238,5
13,26.6364,0.2795238,5
24,30.8505,0.2322222,5
24,49.1067,0.2322222,5
24,30.5825,0.2322222,5
29,33.4455,0.2933334,4
28,27.6051,0.2870833,4
34,27.5491,0.2855555,4
32,24.1389,0.2833334,4
25,22.4096,0.2823809,4
13,35.3242,0.1877778,4
39,45.1419,0.29,3
28,33.9242,0.2870833,3
29,22.9961,0.2433333,3
38,32.1529,0.2388889,3
34,47.3101,0.2375758,3
35,47.5749,0.2316667,3
39,31.9385,0.2870833,2
39,29.7418,0.2870833,2
39,32.6632,0.2870833,2
42,34.7879,0.2833334,2
43,20.3981,0.2833333,2
34,35.5518,0.2816667,2
39,23.4019,0.2933333,1
39,20.503,0.2933333,1
46,25.7504,0.2933333,1
47,22.2253,0.2933333,1
49,25.355,0.2933333,1
52,28.0853,0.2933333,1
1,229.3963,0.182381,10
2,56.8507,0.282381,10
3,40.3409,0.18,10
4,43.2149,0.2833333,10
5,37.4593,0.2741026,10
6,35.8413,0.2233333,10
11,46.1763,0.2909091,9
9,47.2601,0.2741026,9
4,35.0336,0.2288096,9
1,67.8549,0.182381,9
2,40.9747,0.179697,9
7,38.0962,0.1783333,9
13,40.2818,0.2870833,8
11,36.5657,0.2770833,8
11,37.8532,0.2770833,8
11,32.3905,0.2770833,8
9,24.5037,0.27,8
1,42.7978,0.18,8
18,72.0196,0.2961538,7
13,32.7692,0.2870833,7
16,30.3391,0.2870833,7
13,32.7351,0.2870833,7
13,28.0125,0.2870833,7
19,24.2397,0.27125,7
18,19.7064,0.2816666,6
18,19.4768,0.2816666,6
13,33.6617,0.28,6
16,25.5966,0.2433333,6
22,40.8773,0.2322222,6
23,46.2435,0.1841667,6
16,32.105,0.2911111,5
13,44.6128,0.2883334,5
13,45.4244,0.2883334,5
13,38.556,0.2883334,5
23,53.1607,0.1841667,5
18,17.8709,0.1733333,5
16,23.1933,0.2933333,4
16,21.09,0.2933333,4
23,50.2303,0.29,4
26,36.3037,0.2883334,4
29,48.2863,0.2851282,4
28,32.8255,0.2466667,4
16,21.327,0.2966667,3
38,43.3712,0.2921212,3
34,28.6616,0.2916667,3
36,40.5656,0.2866667,3
29,32.9112,0.2855555,3
31,49.609,0.2809091,3
41,40.7021,0.3,2
16,9.3053,0.2966667,2
46,33.6895,0.2966667,2
43,33.0151,0.2916667,2
38,37.4833,0.2911111,2
40,28.4657,0.2833334,2
41,30.0484,0.3,1
48,34.4512,0.3,1
50,26.5057,0.3,1
41,33.3845,0.3,1
54,45.9666,0.2916667,1
51,32.5035,0.2911111,1
1,198.0898,0.182381,10
2,63.2349,0.282381,10
3,33.7624,0.18,10
4,51.0787,0.2833333,10
5,35.1475,0.2741026,10
6,36.5013,0.2233333,10
11,47.723,0.2909091,9
8,24.7363,0.2672727,9
10,32.6491,0.1866667,9
1,49.272,0.182381,9
3,35.3382,0.18,9
2,41.9455,0.179697,9
13,30.3645,0.2870833,8
11,29.6102,0.2770833,8
11,42.5222,0.2770833,8
11,27.8294,0.2770833,8
8,22.0577,0.27,8
1,36.6333,0.18,8
18,56.5105,0.2961538,7
13,39.453,0.2870833,7
13,31.9949,0.2870833,7
13,29.0389,0.2870833,7
15,36.1985,0.2770833,7
19,19.9543,0.27125,7
18,56.4719,0.2964286,6
18,57.9716,0.2964286,6
18,56.1207,0.2964286,6
25,35.5456,0.2911111,6
