0,27.1871,3,24
0,49.8833,1.828427,0
1,32.3226,1.828427,0
2,27.7719,0.4142135,0
3,45.106,0.4142135,0
4,33.7963,0.4142135,0
5,24.5897,0.4142135,0
6,36.314,0.4142135,0
7,39.7084,0.4142135,0
8,34.5628,-0.2928932,0
9,41.2686,0.4142135,0
0,18.6271,-0.2928932,1
0,36.1602,0.4142135,1
0,40.414,-0.2928932,1
0,22.4438,3,1
0,42.0131,3,1
0,39.2223,0.4142135,1
0,39.3979,-0.2928932,1
0,24.8606,-0.2928932,1
0,38.3448,1,1
0,42.4414,-0.2928932,1
0,25.354,3,2
0,40.4672,0.4142135,2
0,41.918,-0.2928932,2
0,19.8019,-0.2928932,2
0,43.2059,3,2
0,41.3493,3,2
0,26.9444,3,2
0,38.2944,-0.2928932,2
0,40.7987,3,2
0,45.4137,3,2
0,23.3719,0.4142135,3
